,site_id,vehicle_id,price,volume,row_value,make,model,manfyear,fuel_type,transmission_type,recalled
7438,2,75058,6272,5,31360,Citroen,C3 COOL,2007.0,diesel,automatic,0.0
7439,2,53996,13735,4,54940,CITROEN,BERLINGO MULTISPACE VTR AIRDREAM E-HDI90 AUTO,2014.0,electric,manual,0.0
7440,2,74212,10232,6,61392,RENAULT,KANGOO EXPRESSION 16V AUTO,2007.0,diesel,manual,0.0
7441,2,47918,7642,5,38210,BMW,114 I SPORT,2012.0,diesel,manual,0.0
7442,3,799,25143,1,25143,Honda,CBF 250,2004.0,petrol,manual,0.0
7443,1,24732,31416,6,188496,HONDA,ACCORD VTEC S,2001.0,electric,manual,0.0
7444,3,72046,14121,1,14121,VW,POLO GTI TSI BLUEMOTION TECHNOLOGY,2015.0,petrol,automatic,0.0
7445,1,45224,6145,5,30725,VAUXHALL,CORSA CLUB CDTI (75),2007.0,diesel,manual,0.0
7446,1,34820,12659,2,25318,NISSAN,JUKE TEKNA DCI,2015.0,electric,automatic,0.0
7447,3,31933,9125,4,36500,Ford,FIESTA ZETEC,2017.0,petrol,manual,0.0
7448,2,39488,15463,3,46389,PEUGEOT,308 VERVE HDI (90),2009.0,electric,manual,0.0
7449,2,12780,25425,3,76275,MINI,CLUBMAN COOPER D,2016.0,electric,manual,0.0
7450,3,34593,6089,3,18267,VAUXHALL,ASTRA ELITE NAV TURBO 150 AUTO,2016.0,petrol,automatic,0.0
7451,3,39724,22537,8,180296,FORD,KUGA TITANIUM X TDCI 150 4X2,2015.0,petrol,automatic,0.0
7452,3,28815,25050,1,25050,JAGUAR,XF LUXURY D (238) AUTO,2009.0,diesel,manual,0.0
7453,3,51510,32859,7,230013,Mazda,MX5 VENTURE EDITION CABRIOLET,2013.0,electric,manual,0.0
7454,2,25202,28021,3,84063,Toyota,AVENSIS T180 D-4D,2007.0,petrol,manual,0.0
7455,2,44703,17911,5,89555,Mercedes,420 SL AUTO,1987.0,electric,automatic,1.0
7456,2,37458,30600,4,122400,BMW,325 I CABRIOLET AUTO,1987.0,diesel,automatic,1.0
7457,3,62324,12610,8,100880,AUDI,TTS QUATTRO TFSI COUPE AUTO,2016.0,petrol,automatic,0.0
7458,1,20768,33346,4,133384,Saab,9-3 SE CONVERTIBLE,1999.0,electric,automatic,0.0
7459,1,63160,23089,2,46178,VW,GOLF R-LINE TSI EVO 150,2018.0,electric,manual,0.0
7460,3,22887,26953,2,53906,VW,PASSAT HIGHLINE TDI BLUEMOTION TECH (140,2013.0,diesel,automatic,0.0
7461,2,62640,11242,2,22484,Dacia,SANDERO COMFORT TCE 90,2018.0,petrol,manual,0.0
7462,1,58004,27970,6,167820,VW,TIGUAN SE NAVIGATION 4MOTION TSI 150 AUTO,2018.0,petrol,manual,0.0
7463,3,23780,22582,8,180656,VW,GOLF PLUS SE TSI (122) AUTO,2012.0,electric,automatic,0.0
7464,2,20603,25230,5,126150,MERCEDES,C 220 ELEGANCE CDI AUTO,2007.0,petrol,automatic,0.0
7465,1,40145,6301,7,44107,VW,POLO MATCH EDITION (70),2014.0,electric,manual,0.0
7466,2,28030,15299,6,91794,VW,PASSAT SE BLUEMOTION TECH TDI (105),2012.0,diesel,automatic,0.0
7467,3,719,16966,7,118762,FORD,FIESTA FREESTYLE 16V,2002.0,petrol,automatic,0.0
7468,1,37530,11705,3,35115,VAUXHALL,MERIVA ENJOY 16V,2004.0,electric,automatic,0.0
7469,2,63667,25301,2,50602,SKODA,OCTAVIA VRS TDI 184,2018.0,diesel,manual,0.0
7470,3,72997,28612,7,200284,VW,TIGUAN SE 4MOTION TSI (180) AUTO,2013.0,diesel,automatic,0.0
7471,2,2036,34188,4,136752,TRIUMPH,STAG,1975.0,petrol,automatic,1.0
7472,2,47776,17027,6,102162,BMW,X5 XDRIVE30D M SPORT (235) AUTO,2010.0,diesel,automatic,0.0
7473,1,10298,22123,6,132738,Mercedes,E 320 ELEGANCE CDI AUTO,2003.0,diesel,automatic,1.0
7474,1,71774,10640,1,10640,MINI,COUNTRYMAN COOPER S E CLASSIC ALL4 PHEV AUTO,2019.0,petrol,automatic,0.0
7475,2,29046,19421,1,19421,Audi,A4 SE TDI QUATTRO AUTO,2010.0,petrol,automatic,0.0
7476,1,30272,18323,5,91615,MAZDA,CX-3 SPORT NAV+ 150 4WD AUTO,2019.0,petrol,automatic,0.0
7477,1,40924,27035,1,27035,RENAULT,4 TL,1976.0,petrol,manual,1.0
7478,2,43360,27763,4,111052,VW,GOLF GT TDI (140),2005.0,petrol,manual,0.0
7479,1,18315,30089,2,60178,BENTLEY,CONTINENTAL GTC CONVERTIBLE AUTO,2012.0,electric,manual,0.0
7480,1,42954,7788,7,54516,RENAULT,CLIO DYNAMIQUE NAV,2016.0,diesel,manual,0.0
7481,1,31295,24323,6,145938,Vauxhall,CORSA SXI (79),2010.0,petrol,automatic,0.0
7482,3,25124,32876,5,164380,Hyundai,KONA PREMIUM SE T-GDI,2018.0,diesel,manual,0.0
7483,3,15842,22277,8,178216,Vauxhall,ASTRA SRI,2009.0,diesel,automatic,0.0
7484,2,61501,7998,1,7998,Audi,A4 S LINE SPECIAL EDITION QUATTRO TD170,2012.0,diesel,automatic,0.0
7485,3,44320,32001,5,160005,Ford,FIESTA ZETEC S (123),2013.0,petrol,manual,0.0
7486,1,49204,20556,1,20556,SKODA,FABIA COLOUR EDITION MPI 75,2018.0,petrol,manual,0.0
7487,3,44978,18032,7,126224,Peugeot,308 SR SW HDI (110),2009.0,petrol,automatic,0.0
7488,3,61605,13961,7,97727,Audi,A5 SPORT TDI COUPE AUTO,2008.0,petrol,manual,0.0
7489,3,6440,23767,7,166369,VW,GOLF MATCH EDITION TSI 125,2017.0,diesel,manual,0.0
7490,1,12859,7574,2,15148,FORD,C-MAX TITANIUM AUTO,2010.0,petrol,automatic,0.0
7491,1,49450,23533,1,23533,Audi,A3 TDI,2006.0,diesel,manual,0.0
7492,1,35552,17238,5,86190,NISSAN,X-TRAIL SPORT DI (112),2003.0,petrol,automatic,0.0
7493,1,25353,21238,2,42476,HONDA,CR-V SE I-VTEC 2WD,2015.0,petrol,manual,0.0
7494,3,40238,11743,4,46972,MERCEDES,CLA 200 SPORT CDI AUTO,2015.0,electric,automatic,0.0
7495,3,38740,12697,6,76182,PEUGEOT,107 URBAN,2007.0,diesel,automatic,0.0
7496,2,57837,9560,2,19120,TOYOTA,COROLLA HYBRID DESIGN VVT-I AUTO,2019.0,petrol,manual,0.0
7497,2,45340,16036,1,16036,Toyota,ESTIMA AERAS AUTO IMPORT,2006.0,diesel,manual,0.0
7498,3,40771,26442,4,105768,JEEP,CHEROKEE LIMITED MJD II 140 4WD,2018.0,petrol,manual,0.0
7499,1,43086,11984,1,11984,VW,GOLF R-LINE TSI EVO 150 AUTO,2018.0,petrol,automatic,0.0
7500,3,10957,10448,5,52240,Ford,FIESTA ZETEC (79),2013.0,petrol,manual,0.0
7501,2,16990,6328,6,37968,BMW,316 I (COMPACT),1998.0,petrol,automatic,1.0
7502,1,6103,26447,7,185129,SKODA,FABIA CLASSIC TDI (75),2005.0,petrol,automatic,0.0
7503,3,65349,11905,5,59525,RENAULT,CAPTUR DYNAMIQUE S NAV DCI 90 S/S AUTO,2016.0,diesel,manual,0.0
7504,1,52206,23876,2,47752,Ford,FOCUS GHIA 16V,1999.0,diesel,automatic,1.0
7505,2,51500,32977,6,197862,Audi,A6 SE TDI,2012.0,diesel,automatic,0.0
7506,3,27923,26993,7,188951,PEUGEOT,308 ALLURE CC HDI (163),2012.0,petrol,automatic,0.0
7507,3,57891,33538,4,134152,MERCEDES,C220 AMG LINE D AUTO,2018.0,petrol,automatic,0.0
7508,2,7286,16581,8,132648,SKODA,FABIA S MPI 60,2016.0,petrol,manual,0.0
7509,3,43187,11341,1,11341,HYUNDAI,IX20 STYLE AUTO,2012.0,electric,automatic,0.0
7510,3,43042,21326,6,127956,RENAULT,CLIO DYNAMIQUE MEDIANAV ECO TCE 90,2014.0,petrol,manual,0.0
7511,3,54620,23717,2,47434,FORD,FOCUS ZETEC TDCI 116,2015.0,diesel,automatic,0.0
7512,2,26437,16274,6,97644,MERCEDES,B180 SPORT EXECUTIVE D AUTO,2019.0,diesel,manual,0.0
7513,2,4946,26898,1,26898,BMW,320 D M SPORT (184),2011.0,petrol,manual,0.0
7514,1,575,27036,8,216288,BMW,X5 XDRIVE30D M SPORT AUTO,2017.0,diesel,automatic,0.0
7515,2,35966,12824,3,38472,AUDI,A3 S LINE TFSI 115,2018.0,diesel,automatic,0.0
7516,2,39560,18680,8,149440,FORD,TRANSIT CONNECT 200 L1 LIMITED VAN,2015.0,electric,automatic,0.0
7517,1,2525,14441,1,14441,Citroen,C4 PICASSO EXCLUSIVE+ BLUEHDI 120 S/S AUTO,2015.0,diesel,automatic,0.0
7518,2,59854,22447,6,134682,Mercedes,B 180 SE BLUEEFFICIENCY AUTO,2014.0,petrol,manual,0.0
7519,3,35969,24052,8,192416,Audi,A3,2000.0,petrol,automatic,1.0
7520,2,18789,26502,8,212016,BMW,420I M SPORT GRAN COUPE,2016.0,petrol,manual,0.0
7521,3,34101,32892,8,263136,Mercedes,GLA 220 4MATIC AMG LINE PREMIUM PLUS CDI AUTO,2015.0,electric,manual,0.0
7522,2,3286,19739,3,59217,VW,BORA ST TDI PD,2002.0,petrol,manual,1.0
7523,3,29468,31309,7,219163,VW,TOUAREG SE V6 TDI (240) AUTO,2010.0,diesel,manual,0.0
7524,3,63540,25099,2,50198,Ford,B-MAX ZETEC AUTO,2013.0,diesel,manual,0.0
7525,1,1130,19016,8,152128,VW,GOLF R LINE EDITION TDI 150,2016.0,diesel,automatic,0.0
7526,1,38059,11191,8,89528,CITROEN,C3 EXCLUSIVE (120) AUTO,2010.0,diesel,manual,0.0
7527,1,55890,17703,1,17703,Nissan,LEAF TEKNA (30KW) AUTO,2016.0,diesel,manual,0.0
7528,3,3394,14841,1,14841,PEUGEOT,307 SPORT CC,2007.0,petrol,manual,0.0
7529,1,4743,28978,3,86934,SKODA,FABIA 3 TDI (80),2007.0,diesel,automatic,0.0
7530,2,24128,11089,1,11089,KIA,SPORTAGE KX-3 SAT NAV CRDI (134) 4WD,2014.0,petrol,automatic,0.0
7531,1,57771,7308,5,36540,Perodua,KELISA EX,2005.0,petrol,manual,0.0
7532,3,36552,32325,2,64650,LANDROVER,RANGE ROVER EVOQUE PURE TECH SD4 AUTO,2012.0,petrol,manual,0.0
7533,2,55349,33122,2,66244,KIA,SOUL URBAN CRDI (134),2016.0,electric,automatic,0.0
7534,2,46778,28723,4,114892,Vauxhall,ASTRA EXCITE CDTI (110),2011.0,diesel,manual,0.0
7535,1,21825,27322,2,54644,Skoda,OCTAVIA SE TDI,2014.0,electric,automatic,0.0
7536,3,21057,33744,6,202464,DACIA,SANDERO STEPWAY AMBIANCE TCE 90,2014.0,electric,manual,0.0
7537,1,49635,7038,3,21114,Toyota,YARIS ION VVT-I,2006.0,diesel,manual,0.0
7538,2,54555,20447,8,163576,SKODA,SUPERB S TDI 120 AUTO,2017.0,petrol,manual,0.0
7539,3,39440,18693,6,112158,FORD,C-MAX TITANIUM ECOBOOST (123),2017.0,petrol,manual,0.0
7540,2,12341,14838,2,29676,NISSAN,NOTE ACENTA PREMIUM,2015.0,diesel,automatic,0.0
7541,3,49126,16153,1,16153,Peugeot,106 ZEN,2003.0,electric,automatic,1.0
7542,2,27461,22413,7,156891,Ford,FOCUS GHIA (100),2004.0,petrol,automatic,0.0
7543,2,6790,34185,3,102555,SKODA,YETI LAURIN & KLEMENT 4X4 TDI (140) AUTO,2013.0,petrol,manual,0.0
7544,1,29726,20613,3,61839,TOYOTA,YARIS ICON TECH VVT-I AUTO,2018.0,petrol,automatic,0.0
7545,2,59170,8095,6,48570,NISSAN,QASHQAI+2 N-TEC DCI 4WD AUTO,2011.0,petrol,automatic,0.0
7546,3,57628,11737,3,35211,VOLVO,XC90 HYBRID R-DESIGN T8 407 AUTO,2016.0,electric,automatic,0.0
7547,3,65364,34424,2,68848,HYUNDAI,TUCSON SE NAV CRDI 115,2019.0,electric,automatic,0.0
7548,3,18459,19699,5,98495,VAUXHALL,CORSA EXCLUSIV,2013.0,petrol,automatic,0.0
7549,2,67043,18477,6,110862,Seat,LEON SE TECHNOLOGY TDI,2015.0,diesel,automatic,0.0
7550,3,32758,34644,4,138576,Citroen,XSARA HDI EXCLUSIVE,2000.0,electric,manual,0.0
7551,1,70337,21852,2,43704,Ford,C-MAX ZETEC TDCI (116),2015.0,diesel,automatic,0.0
7552,3,14602,11637,1,11637,Renault,TRAFIC SL27 DCI 115 VAN,2009.0,petrol,manual,0.0
7553,3,49270,12042,7,84294,RENAULT,CAPTUR SIGNATURE TCE 120 AUTO,2015.0,petrol,manual,0.0
7554,1,44336,16318,2,32636,Mazda,MX-5 SPORT CABRIOLET,2001.0,electric,automatic,0.0
7555,1,23593,33364,6,200184,Hyundai,IX20 STYLE AUTO,2014.0,petrol,automatic,0.0
7556,2,32715,21141,5,105705,VW,POLO MATCH (85) AUTO,2012.0,electric,manual,0.0
7557,1,71214,7526,8,60208,Citroen,C5 VTR+ NAV HDI (138),2009.0,electric,automatic,0.0
7558,2,31230,22130,4,88520,BMW,116 I SPORT,2010.0,petrol,manual,0.0
7559,3,56822,31289,7,219023,MERCEDES,C220 SE EXECUTIVE EDITION D AUTO,2017.0,diesel,manual,0.0
7560,1,31358,25895,5,129475,CITROEN,BERLINGO 800 HDI LX VAN,2006.0,petrol,automatic,0.0
7561,1,32591,31041,8,248328,Renault,KANGOO 665 D VAN,2000.0,electric,manual,1.0
7562,2,27847,24717,1,24717,FORD,FIESTA ZETEC AUTO,2013.0,petrol,manual,0.0
7563,3,19107,13036,5,65180,VAUXHALL,ASTRA ACTIVE (115),2009.0,petrol,manual,0.0
7564,3,35180,26824,8,214592,SUZUKI,IGNIS HYBRID SZ5 SHVS 90,2018.0,diesel,automatic,0.0
7565,3,45382,26454,2,52908,Audi,Q3 S LINE QUATTRO TDI (177) AUTO,2014.0,petrol,manual,0.0
7566,2,70164,33784,2,67568,Landrover,DISCOVERY SPORT PURE SPECIAL ED TD4 150,2017.0,diesel,automatic,0.0
7567,3,34318,20988,6,125928,Honda,JAZZ EX I-VTEC AUTO,2018.0,diesel,automatic,0.0
7568,2,11449,16547,4,66188,FORD,B-MAX ZETEC (99),2013.0,diesel,automatic,0.0
7569,2,3333,17272,7,120904,Seat,ALHAMBRA REFERENCE TDI (140),2006.0,diesel,automatic,0.0
7570,2,59317,28696,8,229568,MAZDA,2 TS2,2008.0,petrol,automatic,0.0
7571,3,21631,29595,5,147975,Vauxhall,ASTRA EXCLUSIV CDTI (110),2013.0,diesel,manual,0.0
7572,1,12077,14685,2,29370,SEAT,IBIZA TOCA,2013.0,electric,automatic,0.0
7573,1,28715,30766,7,215362,AUDI,A4 SE TDI (140),2005.0,petrol,manual,0.0
7574,2,72960,9571,5,47855,Mercedes,C 230K SPORT AUTO,1999.0,petrol,automatic,0.0
7575,3,9233,18128,4,72512,BMW,X5 XDRIVE40D M SPORT (308) AUTO,2016.0,electric,manual,0.0
7576,2,23075,34708,6,208248,Seat,ALHAMBRA SE LUX TDI 150 AUTO,2015.0,petrol,manual,0.0
7577,2,19737,11019,7,77133,KIA,PICANTO ZAPP!,2006.0,electric,manual,0.0
7578,1,46331,16782,5,83910,SKODA,OCTAVIA SE SPORT TSI 150,2016.0,petrol,automatic,0.0
7579,3,61351,11057,1,11057,MERCEDES,A 200 SPORT CDI AUTO,2014.0,petrol,automatic,0.0
7580,2,37412,24976,1,24976,Vauxhall,ASTRA LIFE ECOFLEX CDTI (110),2010.0,petrol,automatic,0.0
7581,1,37402,6175,2,12350,BMW,320 D TOURING,2010.0,diesel,automatic,0.0
7582,2,2896,30035,2,60070,Vauxhall,ASTRA LS 16V,2001.0,petrol,automatic,0.0
7583,1,11622,25860,5,129300,MERCEDES,A 200 AMG SPORT CDI,2015.0,electric,manual,0.0
7584,1,43936,31938,2,63876,VW,SCIROCCO TSI (160),2010.0,diesel,manual,0.0
7585,2,69064,30356,8,242848,Toyota,COROLLA SPORTIF,1997.0,petrol,manual,0.0
7586,2,55249,9689,4,38756,Mini,COOPER AUTO,2014.0,petrol,manual,0.0
7587,2,24844,16611,3,49833,MAZDA,2 S,2003.0,diesel,automatic,0.0
7588,2,27326,21392,2,42784,MERCEDES,E220 AMG LINE BLUETEC COUPE AUTO,2015.0,petrol,manual,0.0
7589,2,25089,19376,3,58128,SEAT,MII TOCA (60),2014.0,diesel,automatic,0.0
7590,2,12818,32128,6,192768,MERCEDES,E220 SE D AUTO,2018.0,diesel,automatic,0.0
7591,2,53188,19147,1,19147,AUDI,A3 SE (102) AUTO,2010.0,diesel,manual,0.0
7592,2,55502,11518,7,80626,AUDI,A3 SPORT QUATTRO TDI (170),2010.0,petrol,automatic,0.0
7593,1,70985,27737,5,138685,Seat,ALTEA XL STYLANCE TDI (140),2007.0,petrol,automatic,0.0
7594,3,59814,7885,3,23655,CITROEN,C4 CACTUS FLAIR PURETECH 110 S/S,2016.0,petrol,manual,0.0
7595,1,53147,6856,7,47992,KIA,SOUL CONNECT PLUS CRDI (126) AUTO,2014.0,petrol,manual,0.0
7596,3,33856,6475,6,38850,BMW,X1 XDRIVE23D SE (4WD) AUTO,2009.0,diesel,automatic,0.0
7597,2,4963,23540,1,23540,Skoda,OCTAVIA SE TSI (160) AUTO,2011.0,diesel,automatic,0.0
7598,1,2192,24558,4,98232,FORD,FOCUS STYLE (100),2008.0,petrol,automatic,0.0
7599,1,20743,22764,8,182112,VAUXHALL,CORSA SXI CDTI (90),2008.0,petrol,automatic,0.0
7600,3,3359,26275,7,183925,Nissan,QASHQAI 360 2WD AUTO,2013.0,petrol,automatic,0.0
7601,3,14971,12237,2,24474,Alfa Romeo,159 LIMITED EDITION (SPORT) JTDM,2009.0,diesel,automatic,0.0
7602,2,25418,30522,2,61044,Ford,ECOSPORT ZETEC,2017.0,petrol,automatic,0.0
7603,2,17265,26374,1,26374,PEUGEOT,2008 ACTIVE BLUEHDI 75,2015.0,diesel,automatic,0.0
7604,1,37887,26876,5,134380,RENAULT,CLIO DYNAMIQUE NAV,2016.0,petrol,manual,0.0
7605,2,42494,31731,1,31731,MERCEDES,E220 AMG LINE PREMIUM PLUS D AUTO,2017.0,petrol,manual,0.0
7606,2,4408,15069,6,90414,Mazda,6 SPORT NAV D (150),2014.0,petrol,automatic,0.0
7607,3,38440,25697,8,205576,LANDROVER,90 DEFENDER 300TDI PICKUP,1999.0,electric,manual,1.0
7608,2,62225,31919,7,223433,VAUXHALL,CORSA ELEGANCE 16V,2001.0,petrol,manual,1.0
7609,3,53786,28811,8,230488,Toyota,COROLLA T3 VVT-I AUTO,2005.0,diesel,automatic,0.0
7610,1,60515,7667,4,30668,Citroen,C3 SX (75),2002.0,electric,automatic,0.0
7611,3,24072,11174,6,67044,CITROEN,GRAND C4 PICASSO EXCLUSIVE BLUEHDI120S/S AUTO,2015.0,diesel,manual,0.0
7612,3,7261,8869,7,62083,Renault,SCENIC PRIVILEGE DCI (106),2009.0,diesel,manual,0.0
7613,3,59982,11277,1,11277,LANDROVER,FREELANDER 2 HSE TD4E (160),2009.0,diesel,manual,0.0
7614,3,71363,10249,6,61494,Honda,CR-V SE-T I-DTEC,2013.0,petrol,manual,0.0
7615,2,69555,13152,3,39456,Fiat,PANDA EASY,2017.0,petrol,automatic,0.0
7616,2,10860,27215,2,54430,Landrover,DISCOVERY TD5 S,2001.0,petrol,automatic,1.0
7617,3,59512,11191,7,78337,Vauxhall,ASTRA SRI,2017.0,petrol,automatic,0.0
7618,1,75670,10190,2,20380,CITROEN,C3 FLAIR BLUEHDI 100 S/S,2017.0,petrol,manual,0.0
7619,1,70887,6551,8,52408,Skoda,FABIA MONTE CARLO TECH TDI (105),2014.0,electric,automatic,0.0
7620,3,72947,27748,2,55496,BMW,520 D LUXURY AUTO,2013.0,electric,automatic,0.0
7621,3,39458,28459,3,85377,Toyota,HILUX HL3 4X4 DOUBLE CAB PICKUP,2007.0,petrol,manual,0.0
7622,3,5519,8136,7,56952,NISSAN,QASHQAI ACENTA DCI 2WD,2011.0,diesel,manual,0.0
7623,2,5384,33590,5,167950,Vauxhall,CORSA EXCITE A/C VVT 90,2015.0,diesel,automatic,0.0
7624,3,1248,12524,6,75144,TESLA,MODEL-S 75D AUTO,2018.0,petrol,manual,0.0
7625,3,1768,19899,4,79596,Ford,FOCUS TITANIUM 125,2016.0,petrol,automatic,0.0
7626,2,31564,15881,1,15881,BMW,520 D M SPORT,2012.0,electric,automatic,0.0
7627,2,26616,14001,1,14001,Renault,MEGANE EXPRESSION (110),2011.0,diesel,automatic,0.0
7628,1,29378,13695,2,27390,MINI,ONE (98),2013.0,petrol,automatic,0.0
7629,1,13960,13281,3,39843,Skoda,SUPERB SE L EXECUTIVE TSI 280 4X4 AUTO,2016.0,diesel,automatic,0.0
7630,1,49122,13627,6,81762,Vauxhall,CORSA S ECOFLEX,2010.0,diesel,manual,0.0
7631,2,23792,9870,5,49350,Mini,COUNTRYMAN ONE (98),2011.0,electric,manual,0.0
7632,1,63521,22977,8,183816,DS,DS3 CHIC PURETECH 82,2016.0,diesel,manual,0.0
7633,2,53791,29155,1,29155,NISSAN,X-TRAIL TEKNA DCI 177 AUTO,2017.0,diesel,automatic,0.0
7634,1,23777,7140,5,35700,LANDROVER,RANGE ROVER SPORT AUTOBIO DYN SDV6 (306) AUTO,2015.0,petrol,manual,0.0
7635,3,29010,7864,3,23592,VW,CADDY MAXI LIFE BLUEMOTION TECH TDI 140,2013.0,petrol,automatic,0.0
7636,3,60990,23690,2,47380,RENAULT,CAPTUR SIGNATURE NAV ENERGY DCI 90 S/S,2017.0,electric,automatic,0.0
7637,1,70903,10661,2,21322,Mercedes,C 200 SPORT CDI,2008.0,electric,manual,0.0
7638,3,9592,23081,6,138486,BMW,218D ACTIVE TOURER SE AUTO,2017.0,petrol,automatic,0.0
7639,1,26087,25173,3,75519,TOYOTA,AURIS TR (124) AUTO,2007.0,diesel,manual,0.0
7640,1,63375,33918,2,67836,TESLA,MODEL-S 100D AUTO,2019.0,electric,automatic,0.0
7641,1,18132,12170,2,24340,Ford,FOCUS LX TDCI (90),2007.0,petrol,automatic,0.0
7642,3,56706,20168,4,80672,Vauxhall,CORSA ENERGY A/C VVT 75,2018.0,petrol,manual,0.0
7643,1,66942,10408,3,31224,Mitsubishi,SHOGUN SPORT TROJAN TD,2006.0,electric,manual,0.0
7644,2,12085,19087,3,57261,VW,GOLF MATCH TSI 115,2019.0,electric,manual,0.0
7645,3,70872,16062,2,32124,Skoda,FABIA 1 TDI (80),2008.0,petrol,manual,0.0
7646,2,22548,25015,2,50030,PEUGEOT,107 URBAN,2008.0,diesel,automatic,0.0
7647,1,55106,10658,3,31974,Jeep,GRAND CHEROKEE LIMITED AUTO,2002.0,diesel,automatic,1.0
7648,1,44902,28881,4,115524,Suzuki,BALENO SZ-T BOOSTERJET 112,2017.0,diesel,manual,0.0
7649,3,14912,10286,7,72002,SUZUKI,WAGON R+ GL,2004.0,petrol,manual,0.0
7650,3,52597,34233,3,102699,AUDI,Q7 S LINE QUATTRO TDI 218 AUTO,2016.0,diesel,manual,0.0
7651,3,74954,31420,4,125680,HONDA,CR-V EX I-DTEC 160 4WD,2018.0,petrol,manual,0.0
7652,3,41976,19823,8,158584,HONDA,CR-V SE I-DTEC AUTO,2015.0,petrol,manual,0.0
7653,2,30803,26971,1,26971,Vauxhall,MERIVA ENERGY CDTI,2007.0,petrol,manual,0.0
7654,2,46644,24504,8,196032,AUDI,A3 S LINE TFSI CABRIOLET,2010.0,electric,manual,0.0
7655,3,22307,18891,4,75564,BMW,X5 SDRIVE25D M SPORT (231) AUTO,2017.0,petrol,manual,0.0
7656,3,26404,12682,1,12682,Nissan,QASHQAI 360 2WD AUTO,2013.0,diesel,automatic,0.0
7657,2,29123,10352,2,20704,Toyota,RAV4 HYBRID DESIGN 4WD AUTO,2017.0,petrol,automatic,0.0
7658,2,37433,31434,5,157170,NISSAN,PULSAR N-CONNECTA DIG-T 115,2017.0,diesel,automatic,0.0
7659,2,31091,7671,1,7671,Mercedes,B 180 SE BLUEEFFICIENCY CDI AUTO,2012.0,electric,automatic,0.0
7660,3,26319,9545,6,57270,Ford,GRAND C-MAX TITANIUM TDCI (140) AUTO,2011.0,electric,automatic,0.0
7661,2,55684,20188,3,60564,BMW,X1 SDRIVE20D SE (2WD),2010.0,petrol,manual,0.0
7662,1,48101,27746,3,83238,Volvo,V40 R-DESIGN NAV PLUS T2,2017.0,petrol,manual,0.0
7663,3,24879,27662,8,221296,HYUNDAI,SANTA FE CDX CRTD AUTO,2006.0,electric,manual,0.0
7664,1,36328,30454,8,243632,SKODA,FABIA S MPI 60,2019.0,petrol,automatic,0.0
7665,1,63784,13923,4,55692,BMW,520 D M SPORT,2016.0,electric,manual,0.0
7666,2,34473,28238,7,197666,Ford,FIESTA GHIA,2002.0,diesel,automatic,1.0
7667,3,38411,7606,5,38030,KIA,SORENTO XE CRDI (138),2004.0,electric,automatic,0.0
7668,1,62091,26465,6,158790,Citroen,C4 PICASSO EXCLUSIVE HDI (110) AUTO,2007.0,petrol,automatic,0.0
7669,2,15634,6721,5,33605,NISSAN,MICRA VISIA (80),2012.0,diesel,manual,0.0
7670,2,15205,21449,7,150143,BMW,116D SPORT,2017.0,electric,manual,0.0
7671,2,19167,27713,1,27713,Toyota,AVENSIS T SPIRIT D-CAT (150) AUTO,2012.0,diesel,automatic,0.0
7672,3,48924,34657,4,138628,Ford,FOCUS GHIA TDCI,2005.0,petrol,automatic,0.0
7673,3,34044,18133,4,72532,Audi,A3 SPORT TFSI 115,2016.0,electric,automatic,0.0
7674,2,14057,13342,1,13342,HONDA,HR-V SE I-DTEC 120,2016.0,petrol,automatic,0.0
7675,3,12049,27643,4,110572,AUDI,A1 S LINE 30 TFSI 116 AUTO,2019.0,petrol,manual,0.0
7676,1,71856,29139,5,145695,Jaguar,XJ6 3.2 AUTO,1991.0,petrol,automatic,1.0
7677,2,27585,17237,6,103422,VW,GOLF SPORT TDI (105),2006.0,petrol,automatic,0.0
7678,2,42964,30327,1,30327,FORD,S-MAX TITANIUM SPORT TDCI 180,2017.0,electric,manual,0.0
7679,1,22805,14863,2,29726,VW,POLO SE FSI,2003.0,diesel,manual,0.0
7680,1,42572,22989,7,160923,SEAT,LEON CUPRA T 20V (180),2002.0,diesel,automatic,0.0
7681,2,57427,8400,6,50400,Ford,FOCUS ZETEC NAV (124) AUTO,2014.0,electric,manual,0.0
7682,1,52619,14657,6,87942,SKODA,OCTAVIA SE L TSI 150 AUTO,2016.0,petrol,automatic,0.0
7683,1,50260,6892,6,41352,LANDROVER,RANGE ROVER SPORT AUTOBIO DYN SDV6 (306) AUTO,2018.0,electric,automatic,0.0
7684,2,55434,6059,7,42413,TOYOTA,VERSO TR AUTO,2010.0,petrol,automatic,0.0
7685,3,59503,12167,6,73002,CITROEN,C4 EXCLUSIVE HDI (110) AUTO,2010.0,diesel,automatic,0.0
7686,2,55575,18690,7,130830,NISSAN,NOTE ACENTA,2016.0,diesel,automatic,0.0
7687,2,33991,11597,8,92776,AUDI,A5 S LINE QUATTRO TDI (245) AUTO,2012.0,diesel,manual,0.0
7688,2,74078,29815,4,119260,HYUNDAI,I30 ACTIVE CRDI (109) AUTO,2012.0,petrol,automatic,0.0
7689,3,21143,29814,6,178884,LEXUS,IS 220 D (177),2008.0,electric,manual,0.0
7690,3,49862,16486,5,82430,Citroen,C4 PICASSO VTR+ HDI (138) AUTO,2007.0,diesel,manual,0.0
