site_id,vehicle_id,price,volume
1,51235,32235,4
1,29585,34154,5
2,19891,27302,1
2,53234,13648,1
3,51217,24228,7
2,69226,20515,6
3,27754,28166,3
3,54862,8498,8
3,47530,34625,5
2,18046,24634,7
2,25302,19222,5
2,55721,32756,4
2,51206,14350,8
1,66528,6686,1
1,15319,15274,8
2,27609,10592,4
3,13460,21425,3
1,30834,33902,6
3,15358,27453,5
2,12652,12567,1
2,48280,22330,2
2,39859,28057,5
1,2065,13075,5
3,66528,14566,7
2,17242,15583,7
3,37412,10848,1
3,27533,27680,4
3,18123,24777,1
2,59366,33685,4
3,41265,24657,6
1,62763,14116,7
3,67854,28872,5
2,48002,28399,5
1,34710,23918,3
2,63045,24231,8
2,12001,26942,3
2,13532,11267,7
1,58517,19176,4
2,61561,12354,8
3,22090,31923,5
3,42212,30542,3
3,2555,26285,1
3,64383,25538,8
2,32890,21682,4
1,50999,20711,6
2,55961,24522,7
2,54393,8766,5
1,30298,31377,3
2,2861,21316,6
2,48573,9998,2
3,69247,23195,2
2,54651,19553,6
3,36957,23657,4
1,14714,27184,7
2,49692,8078,3
3,6759,32599,3
1,55605,10453,8
3,65415,14749,5
3,19200,24992,5
2,18469,29673,1
3,67025,17906,6
3,24391,23921,6
3,65642,14131,7
2,20343,25405,8
3,63349,28825,6
2,51524,34084,6
2,75459,11188,8
1,33473,32310,3
2,41113,8268,4
2,7441,32941,5
1,45972,28389,7
2,17563,22627,6
2,48866,31061,2
1,69577,9014,6
3,14388,25875,8
1,7307,10979,4
1,17654,9733,6
2,70452,21269,3
1,15661,20990,8
3,42801,16745,2
1,45922,17117,2
2,63321,21220,6
1,45078,14717,8
3,48419,11560,2
1,26243,19032,4
3,73220,32027,4
1,51703,12251,1
1,19557,27341,1
1,3168,6590,5
1,14709,17817,1
2,72757,33394,4
3,38398,13727,8
2,42539,21727,5
3,10105,6211,4
1,44095,20421,3
1,22432,25525,4
3,71502,28357,7
2,24631,33595,8
3,68584,16111,6
1,74090,7408,4
2,54527,12254,5
2,74325,34745,4
3,52097,10313,6
2,41525,29057,3
2,57879,29874,3
3,71864,12648,4
3,31450,31634,2
3,23927,7289,6
3,58331,15525,4
1,34021,11202,3
1,22668,31928,8
1,19517,28523,4
1,60756,8208,2
3,66694,7802,2
1,75489,6935,6
2,66718,15203,3
3,63401,11432,8
1,64188,26322,2
2,70610,11094,6
3,48983,25360,8
1,9390,16525,5
3,46504,30299,5
3,7552,26827,3
3,75206,15695,1
2,59551,11183,2
2,36786,31987,7
1,41205,26263,1
2,38668,14193,2
1,64940,34110,3
2,64189,28593,3
1,72360,17946,4
1,49656,30095,7
1,10799,16983,1
2,44250,13409,4
2,23024,19122,4
3,24322,7216,2
2,42801,33246,4
3,15210,33826,5
1,33156,22823,3
3,12151,6379,7
3,33600,6239,5
3,67700,10906,8
3,32936,12913,3
1,71045,29828,1
3,32582,7719,4
2,43361,27354,5
3,71298,13568,1
3,70066,8168,1
2,10158,21816,6
1,56669,20565,1
3,43431,13877,4
1,30430,18452,1
2,11159,17398,7
3,8826,34689,3
1,33044,8221,7
1,5949,19721,5
3,49559,7672,5
3,65876,7880,1
3,27415,12970,3
1,1088,20974,2
1,74721,27004,2
1,15228,21804,2
2,26044,13696,4
2,67905,23398,2
1,25482,34282,2
2,74728,9523,4
1,22142,29238,3
1,35599,28200,7
2,34129,10158,5
1,70209,6472,4
1,9408,13763,3
1,74967,14213,8
3,38032,21175,6
1,48002,7953,4
3,31355,17862,8
3,68648,8665,6
1,74454,30788,1
1,24846,32623,4
2,19532,12009,4
3,48191,20708,5
3,45089,27394,3
2,3919,21734,7
3,31601,13217,3
3,67638,31542,5
3,43524,28027,4
2,52486,22611,6
2,51163,20986,4
1,1807,15659,1
3,67859,22210,8
2,42869,14976,2
2,7748,7196,1
2,66047,7138,4
1,30942,26466,3
3,61760,28372,5
2,14564,21919,7
1,66455,31162,2
3,72378,27701,3
2,30775,6263,7
3,12259,30970,6
2,25590,16953,4
3,73898,19680,5
3,16837,7421,7
3,20272,15023,7
2,21428,26318,6
3,9571,20468,3
3,65726,13159,5
1,34,8553,7
1,15817,12680,7
2,310,15451,3
3,66785,10578,7
1,60223,23639,5
2,59112,15709,3
3,64350,24778,2
1,25573,21998,7
1,14559,31260,1
3,63598,25011,8
1,57653,16644,5
1,26875,14199,3
2,32553,7810,5
3,34992,26610,2
1,51158,19449,3
3,21759,15418,5
3,39838,27462,6
2,43156,29386,8
2,61651,32884,1
3,64359,21704,8
1,29395,6723,5
1,17609,7898,8
2,9558,15460,7
3,44257,8686,2
1,68075,15322,3
2,68289,17807,5
1,10430,8848,5
3,50478,30217,2
2,2682,27621,1
1,30560,18351,7
1,54862,25867,7
2,27285,34171,8
1,28438,17075,8
2,6021,21613,4
2,56046,22701,5
2,70095,12275,6
3,35790,8739,8
1,4107,26112,4
3,17111,22275,5
1,69416,17018,8
1,60721,15675,8
2,55149,32124,3
2,63106,18064,6
2,19161,22129,3
3,30860,32638,6
2,9155,12250,2
2,13925,10801,6
1,41220,27170,6
2,11913,22410,2
2,23979,27829,1
2,73886,29058,3
2,44953,18268,2
3,46229,23779,2
1,38871,15161,5
2,19975,22507,1
2,32944,22552,3
1,75142,25593,3
3,47064,6897,6
3,43995,29933,7
3,7342,26186,5
3,16370,15436,6
1,67894,24841,4
1,57645,16843,6
1,61350,27788,5
3,71694,7284,7
3,37547,29306,1
3,7736,8765,7
2,7569,18516,8
3,6013,10462,4
3,11879,34859,2
1,72546,26001,1
3,48682,30413,8
1,23225,7848,4
2,33617,33436,4
3,47837,18410,5
2,14792,26203,6
3,57894,32763,7
1,19516,27802,8
3,46772,16181,1
3,26034,27461,2
1,15276,34244,1
1,9005,10072,8
1,27800,21915,8
2,62814,13750,4
2,21416,19305,8
2,52346,26808,3
1,58422,27752,5
1,74954,8613,8
3,71131,23209,3
3,16307,18275,2
2,45970,20205,4
2,22224,8227,6
3,71830,23519,2
2,70529,26857,1
1,42138,30576,1
3,68012,7195,7
2,25403,10688,1
3,12876,18502,7
2,56951,14991,3
3,24648,16046,5
1,43259,32177,1
2,50728,19388,3
2,11434,22915,6
3,75003,18878,4
3,58155,21583,1
2,15668,14098,4
3,13952,7476,8
2,18384,30100,8
1,16780,10735,2
2,65122,9535,7
3,74300,16610,6
1,43513,8856,2
3,31228,22349,7
3,56659,26304,8
1,26811,32192,3
3,14493,24793,3
2,74458,32445,7
3,8307,34265,2
3,52129,34020,5
1,47833,34206,4
1,58598,10967,1
1,73012,27885,7
1,71044,34120,5
3,61223,14757,6
1,52728,9093,7
1,5480,12962,8
3,12628,10122,7
1,42346,29212,1
3,20220,13456,7
1,70015,14576,2
1,8027,8201,6
1,13490,6042,7
2,51247,7377,7
1,50738,7905,2
3,14996,32368,7
2,26555,16082,1
3,9441,26944,7
2,59441,16282,4
1,3294,27687,4
3,64531,29551,3
3,5195,29562,3
2,46812,25109,1
3,33679,8955,6
3,42420,31689,2
3,19723,9805,2
2,55670,21462,1
1,55668,26030,8
1,59397,17768,4
2,45660,16073,4
2,73829,12782,1
1,72804,7395,1
1,16519,21391,4
3,24421,18356,5
3,11357,32604,6
1,21863,25290,6
3,2852,14110,4
3,68131,19929,2
3,69982,22628,5
3,67208,10682,3
1,13194,6902,2
2,40985,33221,3
3,459,33867,2
3,49352,33032,1
2,73029,24194,4
1,47846,22442,5
1,2056,8328,4
3,55764,33605,4
1,17633,33290,7
1,4203,20736,6
2,1310,29175,1
1,9032,30880,1
3,59264,34582,3
3,17283,19949,2
3,40653,8488,4
2,8839,19206,3
2,71827,25302,6
1,54985,26559,3
3,43150,9784,7
2,23737,15160,3
2,73927,20623,1
3,8815,20919,2
2,22347,25696,8
3,74847,29294,6
2,2555,31772,6
3,3799,8646,4
3,19804,18667,5
2,69718,31414,2
3,35700,21599,8
2,7444,10143,8
3,64378,28656,6
1,69369,17401,5
3,41116,12182,2
2,59516,15570,7
3,26538,10385,4
3,53841,29839,7
3,31486,32907,6
3,2843,32020,3
2,23012,25076,2
1,41200,24605,1
2,21729,24434,7
2,9471,32698,2
2,31136,10862,3
3,23360,20441,7
3,1103,23687,3
3,58515,16531,1
1,29066,6929,6
2,52692,32690,4
1,31370,28608,4
2,31038,9435,8
2,11144,20330,4
3,65476,17007,5
3,46942,28376,5
3,27804,10168,5
1,2698,11790,7
1,12767,18020,8
1,8640,20342,2
3,16140,22664,4
3,7716,32248,5
2,57743,20692,1
1,69576,24495,5
1,20759,11745,4
3,26826,26522,7
2,19890,34657,1
1,55255,8695,2
2,6510,30652,3
2,42277,11440,3
2,75589,19545,2
1,37937,26661,8
1,33048,18043,6
1,23420,11878,5
1,57054,29956,3
1,70146,26919,3
2,2195,32962,1
3,2386,6047,5
3,34435,30826,7
1,26740,34639,4
1,49838,8793,8
1,27014,16467,2
2,27996,11852,3
1,4576,15972,6
3,13021,32292,8
1,25533,33596,8
2,58754,33909,4
3,19697,13738,7
1,69633,31463,7
3,48567,23502,8
1,4879,20607,8
3,36931,26606,3
3,36337,14005,6
1,25617,13386,1
1,3983,15536,8
1,19108,17768,4
2,2675,23543,8
2,52715,34894,2
2,32489,19602,3
2,68075,28873,2
3,45236,23636,5
2,67296,12712,6
2,10638,19202,6
2,68799,7314,1
1,66842,27794,4
2,20949,33521,4
3,67637,14004,4
3,2831,23593,7
2,38640,34490,1
3,54608,24817,3
1,13664,19000,6
1,42307,11037,7
1,6129,28055,3
2,18234,25626,8
2,13368,30458,3
3,69805,18953,2
1,48881,26458,5
1,17457,7360,4
3,18167,11556,6
1,7096,15690,4
3,73549,29442,7
3,37831,11123,1
3,5339,33676,5
3,42335,30117,6
2,28536,29633,7
1,57900,21626,3
1,34273,17810,8
3,51713,10109,8
2,67694,32558,4
1,51696,7444,7
1,24910,19290,6
3,55414,23657,8
3,30896,18726,5
2,12552,15517,2
1,11526,7525,7
2,39025,27926,5
3,64895,26225,6
3,2613,15055,6
3,34213,30629,1
3,36165,34707,8
1,32786,11098,6
3,17431,29453,2
1,41744,31236,2
3,28047,17794,2
2,33709,18623,4
2,45723,28921,4
1,34388,6005,2
2,63796,26630,4
2,27112,12887,8
2,40731,27441,7
1,31248,26038,3
3,5150,7161,7
3,36171,23786,6
1,48540,6762,2
2,58936,11097,8
1,12922,28529,6
1,68807,26719,5
3,24264,14888,3
1,31488,7458,8
3,49070,16174,6
1,21832,30201,2
3,39634,16360,7
1,10480,32989,4
3,43415,9320,3
1,57263,22658,4
1,47958,24605,2
3,32607,29928,5
3,58060,34675,6
3,42374,17855,3
2,46686,18101,5
2,15446,19558,4
2,24338,10699,8
2,42059,28509,7
1,41621,23187,5
3,29167,29316,4
2,17545,9417,6
1,31113,17655,7
1,32142,19281,1
1,6522,32427,4
1,56045,6838,5
2,26827,24689,4
1,32357,34482,3
1,30879,16918,1
3,25109,12346,4
1,28788,31960,7
3,22995,31319,4
3,11103,34046,6
1,47848,11483,2
2,36725,24974,2
2,51809,6040,2
2,72360,32391,7
3,44363,9202,8
2,51011,25288,1
2,17998,34985,8
1,35272,24905,8
3,5524,14886,6
2,19663,27416,5
1,31579,12753,4
1,62538,26680,7
2,33017,27083,3
1,62794,17188,8
2,67842,6379,5
2,49373,6630,7
2,51194,22701,6
3,68771,30468,1
3,21883,10359,2
1,50042,28408,1
2,51208,30315,2
2,35294,20455,5
3,73484,33081,6
2,59111,13983,7
2,29964,10822,8
3,44697,16215,1
1,1887,34687,6
3,2152,12854,5
2,22248,6947,5
1,73694,32499,4
2,16004,22776,6
2,24899,7324,8
1,31267,13597,4
3,40887,7040,2
1,55129,15778,3
2,41254,25082,6
2,35837,30839,7
2,69165,18042,5
1,44089,25109,1
3,39623,31930,6
1,53250,19715,4
2,18537,27284,1
2,775,25435,2
2,35308,30599,1
1,67922,12332,1
3,47775,22417,2
3,27122,14223,8
2,25928,22243,4
2,42121,28029,5
3,24429,31770,1
3,26112,13234,4
2,56671,22371,5
3,42237,9605,2
3,45308,11780,7
1,20100,33403,7
3,70328,14185,1
1,30139,17260,7
2,75516,21215,7
1,11475,19954,7
3,1270,23460,7
3,19778,28509,7
1,346,6926,5
3,18938,26941,4
1,47649,34113,7
2,67148,33163,7
1,48075,32905,3
2,52366,28677,1
2,34772,13039,5
2,54038,11284,3
3,23645,27680,1
2,67912,25438,6
1,42861,31784,2
2,2269,12763,8
3,7337,11354,2
1,66147,16866,3
2,49480,11714,5
1,29940,25632,4
3,43057,31832,6
2,43001,18496,6
1,2790,21777,2
1,11499,33018,5
3,24762,6094,8
2,3319,16362,2
3,32588,18787,4
1,10093,6800,6
2,56281,13282,1
3,21661,16001,8
1,58831,21300,4
2,32849,13133,8
3,60668,19625,8
3,10912,20607,7
1,25412,22458,7
1,50449,23482,5
3,41234,7077,3
3,3844,21024,5
3,46627,26977,3
1,65536,23780,8
3,25584,28324,5
1,30077,24403,6
2,5602,6146,3
1,10758,31411,5
3,25717,6118,3
1,40535,25212,8
2,48607,29201,5
1,47345,26288,6
1,73823,13816,1
2,67624,28640,8
1,55371,10734,5
3,68476,28918,7
1,34162,17476,7
1,53790,26979,5
2,73804,28993,2
1,71071,13754,2
1,32082,14855,1
2,28861,16428,5
3,61461,16594,1
3,31952,14481,3
1,74361,33805,7
2,57141,30797,7
2,18602,12886,7
3,63087,16361,4
3,68104,29489,3
2,24097,32843,5
1,12676,24724,2
2,38268,12211,6
1,10353,33227,2
3,50495,25795,4
3,64768,6178,8
3,24514,7210,3
3,7024,11706,5
2,72308,24060,7
1,4894,34809,7
1,24774,27021,8
3,4995,31812,2
3,19881,28759,3
2,17795,14320,2
1,28489,28215,1
3,7155,34290,7
2,19467,29637,7
2,43551,31332,5
2,39620,28229,5
1,36767,19415,4
3,63366,19048,6
1,39555,7390,1
3,29815,13177,3
2,43987,34494,5
1,30958,30617,3
2,30195,16759,3
3,42540,21375,2
1,21318,21813,2
3,68766,13317,1
1,4084,22882,6
1,18263,25385,7
3,20972,31428,2
1,74289,20763,1
2,34182,17700,5
1,54354,20451,8
3,59302,26890,5
1,60523,6861,2
2,37809,24980,1
3,41502,21496,1
1,70953,13182,2
3,75252,13155,8
3,26799,24470,5
2,4371,8498,2
2,47254,14512,2
3,39980,33357,4
2,64975,30223,8
3,60036,9278,1
2,68664,11065,8
1,42935,26128,6
1,44265,9527,7
2,27819,34520,2
2,61746,9022,3
2,36374,21004,8
2,20317,28589,3
2,72041,18260,5
1,6857,34527,1
1,41709,12115,7
1,75182,32059,8
2,56476,22727,6
3,27369,30792,7
2,13591,23836,4
3,22842,20388,6
3,63487,13139,7
3,58263,31981,8
1,25050,22794,6
1,32683,10622,7
1,33219,14075,8
1,30275,10555,2
2,407,12708,2
1,26769,14168,5
3,68672,26180,7
2,75113,26212,5
1,46956,34850,7
3,28838,27974,6
1,3403,7909,6
1,52370,15781,8
1,7269,25173,8
1,3360,20868,4
1,22768,27774,4
3,2503,12481,5
1,10171,27552,3
2,66004,13970,5
2,44551,7711,1
1,26435,14158,4
3,24550,32503,2
1,72551,30857,6
1,63546,26857,8
2,29314,9652,3
3,72275,33463,8
2,56217,24867,2
1,45372,10949,4
2,74252,20720,5
1,17976,12040,1
3,58936,31662,3
3,46964,21563,1
2,33566,17952,3
2,46738,20585,6
1,62594,15250,6
3,62606,20885,1
3,70836,12456,5
3,75021,13139,3
3,69143,22898,7
2,305,24564,5
3,20501,22359,2
3,69640,9260,4
3,38713,21009,4
2,65292,20182,3
1,27662,10255,6
1,21019,12261,1
1,57775,30591,7
1,22001,11833,4
3,18525,29310,7
2,63437,30838,5
2,5135,17511,2
3,16758,34724,7
2,53553,15705,7
3,17556,15736,8
2,4710,23490,2
3,56674,25861,3
1,10191,14104,8
1,70664,12250,5
1,57946,15908,8
2,73992,15143,4
1,24680,23774,2
3,36385,28589,5
2,20720,9246,6
3,54861,15888,8
1,74029,8528,7
1,35752,21581,2
2,69403,8237,4
1,23605,34300,1
3,8967,8937,4
1,66622,18943,2
1,51908,27578,7
1,27291,11449,4
1,13844,30588,6
2,9913,9859,1
2,66430,14268,4
2,37538,12132,2
3,71467,25319,5
1,32407,18221,1
2,47296,34611,6
2,8444,12050,8
3,11970,33889,2
1,42847,11595,2
1,57064,11182,5
3,9175,12524,8
1,23737,33403,4
3,11815,10595,7
2,39650,25886,1
3,16051,18612,3
3,58729,28844,8
2,34435,27650,7
3,14757,27991,1
2,8927,11115,4
1,55838,12194,3
1,59211,19372,6
2,9880,28811,4
3,29111,15582,7
2,72426,18817,8
3,24654,21262,2
3,59476,29106,7
1,12495,6796,3
2,52624,16534,8
1,75054,21494,7
1,37224,24532,7
2,71032,34447,6
1,57959,9801,5
1,49803,17533,5
3,14792,12047,1
2,62145,12916,1
2,75363,32874,3
1,63581,26762,6
2,53285,15954,5
2,10515,34971,5
2,75140,17776,4
1,35337,26820,8
1,35260,6659,5
3,8424,33899,7
2,49321,10501,2
1,28645,34686,6
3,46165,9295,7
1,39138,32745,3
3,45738,26123,6
1,19027,10145,4
3,24692,27885,3
3,64212,6158,2
3,53344,27515,8
2,54264,10809,3
3,1144,15028,5
1,16492,15218,1
3,64124,29024,5
3,64270,11151,6
2,16867,17132,6
3,4399,13096,3
2,62813,20635,5
2,6579,9290,6
1,1845,27457,8
3,65175,19763,4
2,10764,6128,8
2,47970,34220,5
1,44471,6475,4
2,17194,34439,4
2,44862,17774,5
3,44463,28433,3
2,24017,17381,1
3,47783,11241,4
3,13002,16490,8
2,65159,22775,1
3,70500,21792,7
1,252,14458,5
3,53840,33250,1
2,24552,26464,8
1,54567,31090,8
3,38132,18372,6
2,28128,10718,5
1,14341,7774,7
3,545,31366,6
3,75613,17743,1
2,6109,29620,8
2,13148,19753,2
3,17219,28752,8
2,8318,33010,4
3,38480,20202,6
2,40701,16182,6
2,34650,31426,7
3,71532,32530,3
1,52158,31910,6
3,14835,15998,3
1,71658,29663,4
2,5244,28143,7
1,49919,11474,4
3,51336,9823,1
1,72849,23568,3
1,56883,24145,5
1,4485,22253,3
3,45137,24229,7
1,523,33673,1
1,23823,32655,5
3,9108,25923,3
1,49060,17504,1
2,20350,30841,2
1,53130,30299,1
2,7827,18741,5
2,20331,13558,6
1,21951,7852,2
3,32969,12500,8
2,69908,21128,4
1,11522,34939,5
3,6182,10641,1
3,782,16164,2
2,34480,14294,3
2,5387,14290,3
1,45218,27811,4
1,4042,31556,4
2,74467,19673,8
2,45731,26828,8
1,29852,20609,7
2,54909,10393,5
3,37873,32731,6
1,32728,17661,2
2,4038,21248,6
3,64062,7917,8
1,64944,17273,8
3,1607,15575,7
1,30058,34500,8
3,67082,17364,2
2,56579,14638,1
2,73563,24801,2
3,15750,13330,6
2,18719,19259,1
3,55425,16969,2
2,5756,16119,7
3,7258,25862,2
3,72036,20468,5
3,46463,24067,8
3,10738,19626,8
2,57679,7371,6
1,60092,32348,5
2,43207,9362,1
3,9356,7185,2
1,328,33066,5
3,339,27590,2
3,54171,27878,8
2,20443,22923,8
2,62153,24000,4
2,60315,16966,1
2,27798,34918,8
1,62204,29264,3
2,46057,20230,1
1,50068,29922,1
1,73638,7366,6
2,37442,11519,3
1,8640,24708,3
1,28443,10898,7
3,56356,18731,8
3,72551,17516,1
2,48789,23596,7
2,38871,21799,2
3,24042,31580,3
3,3627,7815,5
3,59614,12497,5
3,52969,24412,3
1,40579,28022,2
1,3529,28152,1
2,51972,13921,1
3,37901,6711,8
2,54947,16934,3
1,46088,10580,3
3,23393,19088,1
1,70762,30107,8
3,50259,18882,4
1,40860,30992,6
3,73714,23619,5
2,71353,32180,8
2,49358,32510,4
2,63891,7895,7
3,61862,23683,1
2,47649,33427,7
1,32623,16354,2
1,21294,19672,8
1,51388,25330,8
2,64577,27070,4
2,72432,15613,5
3,32209,8159,3
2,65694,6826,6
3,61690,17577,6
1,35900,19067,7
2,17116,19030,6
3,73538,32342,1
3,7024,16484,2
3,8253,28055,6
1,70333,25841,3
2,33383,32378,7
3,16576,14678,3
2,58557,7857,1
1,11903,30765,3
3,65678,17139,5
3,65633,18118,1
2,10759,9433,3
1,2154,31439,1
3,57132,9458,6
2,41534,30037,3
2,67637,12542,6
2,34548,33310,4
3,17858,9821,1
2,71412,14605,7
2,11542,14422,2
1,52825,26490,6
3,16874,29417,8
2,34484,10271,1
1,49538,16879,2
3,68284,26970,5
1,6115,34033,6
2,59403,28069,7
3,7188,10049,7
2,57347,26978,6
1,41138,18393,2
1,15314,32240,2
3,12247,18533,5
3,48381,10286,7
1,19007,12954,5
2,55953,14650,7
3,30851,33375,1
3,36232,11427,5
3,39314,16717,1
3,30430,23195,3
1,66155,29682,7
3,17684,20973,8
3,20686,32706,6
3,55014,22463,5
2,57479,10631,1
1,71410,32305,4
1,52884,33232,5
3,1062,33367,5
1,11889,29640,8
3,43916,19387,1
2,68545,7901,5
2,11240,20142,7
2,43198,27797,5
1,53710,9097,3
1,34590,7962,3
1,21626,18326,2
3,70638,18016,8
1,2613,24786,4
3,7462,16725,8
1,59985,28921,3
3,36230,33503,5
3,61139,13245,4
2,27469,20361,7
3,34718,7069,4
1,27908,10809,8
3,33348,34063,6
3,13099,24107,2
1,37527,6829,5
2,67015,30240,4
1,57602,22574,5
2,19142,18749,6
3,42696,34640,2
2,70019,29205,4
1,65287,6711,5
2,58429,10818,8
1,49913,6620,3
3,26307,19727,7
3,24385,30368,5
2,2118,8133,7
1,63982,31197,6
1,6129,15575,5
3,41524,33821,3
3,16806,12109,5
1,25280,10415,3
2,31654,10602,6
3,59491,11001,4
2,5659,9107,2
1,19530,24674,1
2,36109,9839,2
2,22996,33656,2
3,1689,12980,6
1,37322,20194,1
1,8788,34910,7
1,58089,20426,4
2,62723,23918,1
2,50891,32230,5
3,4873,30702,3
1,35814,32665,4
3,34810,7280,5
2,40167,7672,5
1,42052,26275,5
1,13264,31732,3
3,40421,18327,1
2,73580,13088,6
1,4185,33157,1
1,61402,25466,7
3,57922,23644,4
1,72965,24905,6
2,10513,7122,5
2,66944,34667,7
3,66800,30412,5
1,48183,19059,7
2,3346,18887,6
2,75178,23283,8
3,33448,10166,7
2,73075,31104,7
3,75403,21401,8
2,56002,13141,2
2,31921,11809,5
2,40640,26269,4
1,74655,7227,4
2,7374,16305,3
1,71581,17321,3
2,4617,27753,5
1,17399,24459,8
1,58339,33427,7
1,46482,23188,4
3,56981,15289,3
2,52524,28059,2
1,66878,14334,4
2,15760,30948,3
3,8757,13120,8
2,50314,10219,1
1,68571,19102,8
2,1202,26086,4
3,14659,19062,4
2,71110,6327,1
1,12182,12335,5
2,6689,29293,8
3,71499,23693,1
1,33439,32066,2
1,61760,13463,3
1,8950,22358,4
2,37392,11944,7
3,8809,29342,4
3,63604,13137,1
3,65660,8108,8
2,10619,10986,8
1,30771,21082,5
3,49143,16308,2
1,64246,22127,1
3,39648,29591,8
3,64713,17276,8
2,13221,12772,8
3,16758,25134,4
1,29453,18120,8
2,47170,17387,1
1,38322,30742,6
1,64951,34185,1
2,27793,33342,6
2,70688,26798,4
2,53416,34493,6
2,44734,14097,4
2,67294,9128,8
2,75534,6142,5
3,56729,21883,7
2,11062,7389,4
2,3105,23277,1
2,1749,26383,1
1,72813,30764,2
3,51210,28070,4
1,14249,26773,7
2,55920,7635,5
2,56888,25536,1
3,58313,11825,7
3,7467,26948,5
3,49079,22879,5
1,32365,30915,1
1,64069,33617,6
1,1628,29764,4
1,43894,16522,1
1,44251,21675,4
3,41944,16605,3
2,65965,21155,1
3,21054,33580,7
2,40966,25192,1
1,45124,10854,4
3,15579,18659,2
3,8457,18245,8
3,61551,11669,7
2,47925,14426,8
1,48763,6430,4
1,35766,27602,3
3,17748,14253,3
2,962,7768,2
3,51344,9261,3
2,68944,22546,2
1,1917,8415,4
2,67251,29391,6
3,10012,13729,1
3,5260,24240,2
1,11783,34221,3
2,22955,22335,7
1,39173,7610,3
3,34578,29864,2
1,15887,28396,2
1,37135,18909,7
3,1369,20884,2
1,12934,26462,1
3,8845,26693,8
2,69078,25231,8
2,10303,34847,2
2,46942,24824,6
3,26324,28815,3
3,34946,33105,3
3,40192,7556,6
3,44233,7265,3
1,17317,11862,1
2,32522,23894,4
1,63781,24871,3
3,21742,17617,3
3,61344,22457,8
3,56970,31871,3
3,9642,32172,6
1,15051,13181,6
2,58999,31960,5
1,18536,32637,4
2,40402,10825,5
2,56991,17675,8
2,32048,7434,2
2,1547,7907,7
1,65506,25811,6
2,53529,11738,3
2,29708,25048,6
2,7793,19516,3
3,33980,32996,6
1,58434,28449,3
3,14229,17349,3
3,209,23658,8
1,32656,7078,5
2,74837,27783,4
3,16889,31109,2
2,41471,34078,1
3,8443,16386,3
2,32980,7973,8
2,51041,9108,7
1,70433,20509,4
1,73640,23268,6
1,18718,25003,6
3,8497,31646,5
1,52678,34863,8
1,8483,30271,4
3,27934,32027,7
3,56565,30303,5
2,59910,9839,4
2,54470,8616,6
3,29622,18711,7
1,230,33824,6
2,47813,18251,8
1,11795,26960,8
1,33793,13537,1
2,52446,30830,1
2,48764,11338,2
1,48599,25892,3
1,8133,9781,8
3,6887,21524,4
3,36519,20201,5
3,39702,26618,4
3,5444,8648,8
2,42666,12965,4
1,49810,24048,2
3,17688,13385,6
3,39735,20562,6
2,59923,34055,2
3,1835,26456,1
2,48236,8672,4
3,57086,28633,5
2,2061,21904,6
3,72334,33008,8
3,4769,32560,8
3,30991,15625,3
1,34926,31248,4
3,41170,8623,7
1,38643,14091,2
2,39416,28713,7
2,38783,32936,3
3,64358,12216,3
1,9820,15575,3
2,898,12976,4
1,65426,23734,2
2,75469,23149,8
1,5758,30408,5
3,42719,19379,5
2,65738,15715,4
3,52612,16915,8
1,69226,15614,1
2,51109,20991,2
1,10241,20524,7
3,72839,34456,5
3,16593,18631,4
2,38644,9032,3
3,63163,27777,1
3,20414,24757,8
1,45959,9116,3
3,36632,8503,5
1,58855,32379,2
1,39498,32468,2
3,1913,11096,8
3,21452,28348,1
3,1223,23042,1
2,55174,28273,6
1,24818,22354,3
1,38502,32837,1
1,49079,19013,2
3,36490,12638,3
2,42658,16725,5
3,29956,29140,1
2,22561,14075,2
3,16443,6068,8
2,53131,10539,2
3,26855,14058,7
3,52324,17969,2
1,4303,24083,1
1,39513,10441,3
1,58959,10880,8
2,69918,28081,8
3,55849,23487,5
3,15104,28667,2
3,49655,18112,7
3,29335,13918,7
1,40732,30422,5
2,50131,23443,2
3,3905,17105,8
3,48098,9501,7
2,42695,20434,3
2,3317,28478,2
2,40864,33217,6
3,20878,12690,6
2,888,18288,2
1,34494,23347,2
3,24966,15974,8
1,44790,21669,2
2,7915,25028,1
3,36734,17490,7
2,1238,21594,5
1,28219,22543,2
1,48561,29910,8
1,52379,31256,8
1,50475,12554,2
3,25766,7074,2
1,24080,30396,4
3,49130,29382,5
2,38260,14731,4
3,14636,21854,1
3,61663,14869,3
1,56144,19566,7
3,13612,12235,7
3,61453,18956,2
1,67485,32513,7
3,52117,25788,7
3,20247,31825,5
1,7994,24989,6
2,47863,26616,4
1,29279,27938,1
2,35133,27196,7
3,48051,27437,4
1,67965,27874,6
1,53753,6378,4
2,11969,29152,4
3,13795,12635,8
1,1842,29720,4
2,72634,21706,4
3,5459,24285,3
1,75023,28579,5
3,53430,7080,7
1,33759,6792,5
1,50894,8888,8
1,18038,27206,5
2,20115,6526,2
1,4042,8053,7
1,60579,16896,3
3,47983,34121,8
2,3926,13369,4
2,42613,20304,6
3,65876,9999,3
2,15930,15080,7
3,50801,32130,3
2,55711,10653,3
2,2100,8667,8
1,8034,12672,1
3,19174,28164,6
3,50866,20504,5
1,30581,32404,2
2,61954,32004,4
2,22357,31023,4
1,55523,15857,7
1,16630,23020,5
2,12463,28377,4
2,8709,12848,1
2,71294,14110,6
1,50865,21444,6
3,37241,25234,5
